Date,Pipeline_Segment,Pressure_PSI,Flow_Rate_M3_hr,Maintenace_Status
2023-04-12,Pipeline_16,50.59,106.19,Good
2023-04-12,Pipeline_17,57.17,87.94,Needs Inspection
2023-04-12,Pipeline_18,49.17,107.95,Good
2023-04-12,Pipeline_19,67.5,112.87,Needs Inspection
2023-04-12,Pipeline_20,66.38,119.51,Good
2023-04-13,Pipeline_1,64.5,93.81,Good
2023-04-13,Pipeline_2,59.66,115.38,Under Repair
2023-04-13,Pipeline_3,52.93,137.57,Good
2023-04-13,Pipeline_4,57.76,100.14,Good
2023-04-13,Pipeline_5,58.25,105.94,Good
2023-04-13,Pipeline_6,60.86,99.59,Good
2023-04-13,Pipeline_7,64.71,112.58,Good
2023-04-13,Pipeline_8,58.65,111.92,Under Repair
2023-04-13,Pipeline_9,59.92,100.86,Good
2023-04-13,Pipeline_10,64.01,83.2,Good
2023-04-13,Pipeline_11,60.89,105.4,Needs Inspection
2023-04-13,Pipeline_12,62.11,108.81,Good
2023-04-13,Pipeline_13,63.88,113.22,Good
2023-04-13,Pipeline_14,52.86,151.33,Good
2023-04-13,Pipeline_15,52.34,146.85,Good
2023-04-13,Pipeline_16,59.66,120.2,Good
2023-04-13,Pipeline_17,62.24,122.19,Good
2023-04-13,Pipeline_18,68.23,92.88,Good
2023-04-13,Pipeline_19,53.24,145.47,Good
2023-04-13,Pipeline_20,61.08,114.55,Good
2023-04-14,Pipeline_1,62.33,129.98,Good
2023-04-14,Pipeline_2,56.78,106.13,Good
2023-04-14,Pipeline_3,56.62,99.48,Good
2023-04-14,Pipeline_4,53.38,160.89,Good
2023-04-14,Pipeline_5,48.95,123.88,Good
2023-04-14,Pipeline_6,61.46,94.53,Good
2023-04-14,Pipeline_7,52.69,114.54,Good
2023-04-14,Pipeline_8,62.23,89.98,Good
2023-04-14,Pipeline_9,56.38,119.49,Good
2023-04-14,Pipeline_10,58.17,99.01,Good
2023-04-14,Pipeline_11,63.72,115.03,Good
2023-04-14,Pipeline_12,60.92,122.52,Good
2023-04-14,Pipeline_13,58.37,108.96,Good
2023-04-14,Pipeline_14,55.82,107.84,Good
2023-04-14,Pipeline_15,58.7,108.71,Good
2023-04-14,Pipeline_16,60.25,138.07,Good
2023-04-14,Pipeline_17,65.91,104.78,Under Repair
2023-04-14,Pipeline_18,72.76,163.95,Good
2023-04-14,Pipeline_19,65.26,115.09,Good
2023-04-14,Pipeline_20,61.21,129.06,Good
2023-04-15,Pipeline_1,54.14,122.34,Good
2023-04-15,Pipeline_2,55.96,97.55,Needs Inspection
2023-04-15,Pipeline_3,62.03,86.17,Good
2023-04-15,Pipeline_4,62.1,144.65,Good
2023-04-15,Pipeline_5,63.01,123.41,Good
2023-04-15,Pipeline_6,58.34,138.01,Good
2023-04-15,Pipeline_7,56.61,112.49,Good
2023-04-15,Pipeline_8,63.77,96.41,Under Repair
2023-04-15,Pipeline_9,64.47,124.98,Good
2023-04-15,Pipeline_10,54.99,112.81,Needs Inspection
2023-04-15,Pipeline_11,57.97,94.74,Needs Inspection
2023-04-15,Pipeline_12,63.67,121.35,Needs Inspection
2023-04-15,Pipeline_13,71.83,103.45,Good
2023-04-15,Pipeline_14,56.57,135.58,Good
2023-04-15,Pipeline_15,60.7,106.04,Good
2023-04-15,Pipeline_16,57.91,111.94,Good
2023-04-15,Pipeline_17,47.85,121.3,Good
2023-04-15,Pipeline_18,67.32,122.75,Good
2023-04-15,Pipeline_19,60.12,139.95,Good
2023-04-15,Pipeline_20,49.83,123.33,Good
2023-04-16,Pipeline_1,57.78,121.93,Good
2023-04-16,Pipeline_2,55.73,140.04,Good
2023-04-16,Pipeline_3,59.79,97.66,Good
2023-04-16,Pipeline_4,47.35,121.52,Good
2023-04-16,Pipeline_5,62.06,126.06,Under Repair
2023-04-16,Pipeline_6,61.77,116.21,Good
2023-04-16,Pipeline_7,64.43,123.07,Needs Inspection
2023-04-16,Pipeline_8,55.67,139.37,Good
2023-04-16,Pipeline_9,65.68,125.96,Good
2023-04-16,Pipeline_10,54.4,92.49,Good
2023-04-16,Pipeline_11,65.12,123.3,Good
2023-04-16,Pipeline_12,62.83,128.37,Good
2023-04-16,Pipeline_13,68.46,108.33,Good
2023-04-16,Pipeline_14,71.28,136.18,Good
2023-04-16,Pipeline_15,58.0,118.88,Good
2023-04-16,Pipeline_16,73.61,126.8,Good
2023-04-16,Pipeline_17,56.67,140.12,Needs Inspection
2023-04-16,Pipeline_18,54.72,114.92,Good
2023-04-16,Pipeline_19,50.1,137.77,Good
2023-04-16,Pipeline_20,57.87,105.96,Good
2023-04-17,Pipeline_1,64.81,120.09,Good
2023-04-17,Pipeline_2,53.23,116.87,Good
2023-04-17,Pipeline_3,54.26,107.64,Good
2023-04-17,Pipeline_4,55.46,119.55,Good
2023-04-17,Pipeline_5,47.29,98.91,Good
2023-04-17,Pipeline_6,59.85,140.18,Good
2023-04-17,Pipeline_7,65.37,91.64,Good
2023-04-17,Pipeline_8,57.16,106.47,Good
2023-04-17,Pipeline_9,62.71,112.58,Good
2023-04-17,Pipeline_10,69.06,88.78,Good
2023-04-17,Pipeline_11,57.74,121.32,Good
2023-04-17,Pipeline_12,56.9,106.34,Good
2023-04-17,Pipeline_13,62.28,141.81,Good
2023-04-17,Pipeline_14,56.23,124.39,Good
2023-04-17,Pipeline_15,50.31,121.08,Good
2023-04-17,Pipeline_16,61.9,128.5,Good
2023-04-17,Pipeline_17,63.16,139.69,Good
2023-04-17,Pipeline_18,52.59,107.29,Good
2023-04-17,Pipeline_19,66.02,119.29,Good
2023-04-17,Pipeline_20,64.85,119.84,Good
2023-04-18,Pipeline_1,59.2,131.86,Good
2023-04-18,Pipeline_2,65.1,129.45,Good
2023-04-18,Pipeline_3,55.6,113.25,Good
2023-04-18,Pipeline_4,59.84,97.13,Good
2023-04-18,Pipeline_5,56.17,148.74,Good
2023-04-18,Pipeline_6,64.36,100.04,Good
2023-04-18,Pipeline_7,59.35,132.48,Good
2023-04-18,Pipeline_8,58.61,120.73,Good
2023-04-18,Pipeline_9,48.01,111.49,Good
2023-04-18,Pipeline_10,62.51,134.27,Needs Inspection
2023-04-18,Pipeline_11,51.53,113.9,Good
2023-04-18,Pipeline_12,64.62,126.98,Good
2023-04-18,Pipeline_13,60.36,135.7,Good
2023-04-18,Pipeline_14,61.55,153.12,Good
2023-04-18,Pipeline_15,66.69,112.9,Good
2023-04-18,Pipeline_16,61.76,117.31,Good
2023-04-18,Pipeline_17,56.22,100.72,Needs Inspection
2023-04-18,Pipeline_18,70.03,121.26,Under Repair
2023-04-18,Pipeline_19,57.13,127.45,Good
2023-04-18,Pipeline_20,55.89,131.46,Good
2023-04-19,Pipeline_1,55.08,131.86,Good
2023-04-19,Pipeline_2,63.38,125.43,Good
2023-04-19,Pipeline_3,70.66,103.85,Good
2023-04-19,Pipeline_4,50.02,132.85,Good
2023-04-19,Pipeline_5,65.4,102.0,Needs Inspection
2023-04-19,Pipeline_6,60.44,106.51,Good
2023-04-19,Pipeline_7,62.91,149.52,Needs Inspection
2023-04-19,Pipeline_8,59.82,111.73,Good
2023-04-19,Pipeline_9,65.81,121.81,Needs Inspection
2023-04-19,Pipeline_10,66.17,113.96,Good
2023-04-19,Pipeline_11,53.73,97.21,Good
2023-04-19,Pipeline_12,58.13,138.65,Good
2023-04-19,Pipeline_13,60.42,94.01,Good
2023-04-19,Pipeline_14,60.94,119.58,Good
2023-04-19,Pipeline_15,61.02,115.6,Good
2023-04-19,Pipeline_16,60.48,133.48,Good
2023-04-19,Pipeline_17,63.86,136.1,Good
2023-04-19,Pipeline_18,53.97,161.37,Under Repair
2023-04-19,Pipeline_19,56.75,116.16,Good
2023-04-19,Pipeline_20,60.84,97.86,Good
2023-04-20,Pipeline_1,62.8,122.25,Good
2023-04-20,Pipeline_2,57.04,92.94,Good
2023-04-20,Pipeline_3,55.08,141.02,Good
2023-04-20,Pipeline_4,60.7,130.11,Good
2023-04-20,Pipeline_5,63.92,108.33,Good
2023-04-20,Pipeline_6,69.15,93.61,Under Repair
2023-04-20,Pipeline_7,59.07,137.62,Good
2023-04-20,Pipeline_8,61.21,120.66,Needs Inspection
2023-04-20,Pipeline_9,63.47,103.47,Needs Inspection
2023-04-20,Pipeline_10,52.62,101.4,Good
2023-04-20,Pipeline_11,62.02,118.12,Under Repair
2023-04-20,Pipeline_12,60.48,89.99,Good
2023-04-20,Pipeline_13,50.69,137.63,Good
2023-04-20,Pipeline_14,58.57,127.85,Good
2023-04-20,Pipeline_15,56.64,122.93,Good
2023-04-20,Pipeline_16,66.56,146.16,Good
2023-04-20,Pipeline_17,48.29,98.38,Good
2023-04-20,Pipeline_18,55.53,134.69,Good
2023-04-20,Pipeline_19,59.72,134.78,Good
2023-04-20,Pipeline_20,65.47,121.3,Good
2023-04-21,Pipeline_1,55.57,112.56,Good
2023-04-21,Pipeline_2,60.58,119.19,Good
2023-04-21,Pipeline_3,58.94,114.49,Good
2023-04-21,Pipeline_4,51.55,134.0,Good
2023-04-21,Pipeline_5,61.65,99.87,Good
2023-04-21,Pipeline_6,58.65,136.77,Good
2023-04-21,Pipeline_7,55.11,123.59,Good
2023-04-21,Pipeline_8,56.6,133.08,Good
2023-04-21,Pipeline_9,45.36,124.24,Needs Inspection
2023-04-21,Pipeline_10,54.03,143.2,Good
2023-04-21,Pipeline_11,63.62,110.59,Good
2023-04-21,Pipeline_12,51.0,128.93,Good
2023-04-21,Pipeline_13,64.78,120.21,Good
2023-04-21,Pipeline_14,62.31,139.87,Good
2023-04-21,Pipeline_15,63.8,118.19,Good
2023-04-21,Pipeline_16,66.39,159.74,Good
2023-04-21,Pipeline_17,55.09,135.26,Good
2023-04-21,Pipeline_18,60.63,131.93,Good
2023-04-21,Pipeline_19,56.79,131.82,Good
2023-04-21,Pipeline_20,51.97,120.92,Good
2023-04-22,Pipeline_1,59.23,118.34,Good
2023-04-22,Pipeline_2,60.74,136.52,Good
2023-04-22,Pipeline_3,57.57,108.88,Good
2023-04-22,Pipeline_4,56.72,120.15,Good
2023-04-22,Pipeline_5,66.81,130.76,Good
2023-04-22,Pipeline_6,59.43,101.07,Under Repair
2023-04-22,Pipeline_7,55.22,91.49,Good
2023-04-22,Pipeline_8,64.25,104.54,Good
2023-04-22,Pipeline_9,57.19,122.11,Needs Inspection
2023-04-22,Pipeline_10,63.86,102.57,Good
2023-04-22,Pipeline_11,49.85,127.5,Under Repair
2023-04-22,Pipeline_12,58.25,103.72,Good
2023-04-22,Pipeline_13,63.45,103.2,Good
2023-04-22,Pipeline_14,60.09,139.2,Good
2023-04-22,Pipeline_15,68.53,137.97,Good
2023-04-22,Pipeline_16,57.48,117.87,Good
2023-04-22,Pipeline_17,67.9,116.3,Good
2023-04-22,Pipeline_18,53.57,116.18,Good
2023-04-22,Pipeline_19,62.21,128.7,Needs Inspection
2023-04-22,Pipeline_20,55.29,109.27,Good
2023-04-23,Pipeline_1,67.73,106.15,Good
2023-04-23,Pipeline_2,61.7,125.44,Good
2023-04-23,Pipeline_3,55.15,145.37,Good
2023-04-23,Pipeline_4,57.76,135.16,Good
2023-04-23,Pipeline_5,63.29,89.94,Good
2023-04-23,Pipeline_6,57.61,125.54,Good
2023-04-23,Pipeline_7,61.69,100.03,Good
2023-04-23,Pipeline_8,63.06,117.19,Good
2023-04-23,Pipeline_9,61.23,136.75,Needs Inspection
2023-04-23,Pipeline_10,53.32,148.62,Good
2023-04-23,Pipeline_11,64.53,132.02,Good
2023-04-23,Pipeline_12,65.05,118.7,Good
2023-04-23,Pipeline_13,57.8,122.8,Good
2023-04-23,Pipeline_14,61.14,104.54,Good
2023-04-23,Pipeline_15,60.73,125.01,Good
2023-04-23,Pipeline_16,61.18,116.56,Good
2023-04-23,Pipeline_17,64.09,148.94,Good
2023-04-23,Pipeline_18,59.22,111.62,Good
2023-04-23,Pipeline_19,65.51,141.73,Under Repair
2023-04-23,Pipeline_20,59.94,137.33,Good
2023-04-24,Pipeline_1,56.28,125.03,Under Repair
2023-04-24,Pipeline_2,64.44,120.61,Under Repair
2023-04-24,Pipeline_3,55.5,122.78,Good
2023-04-24,Pipeline_4,66.66,126.74,Good
2023-04-24,Pipeline_5,64.04,119.03,Under Repair
2023-04-24,Pipeline_6,61.46,116.35,Good
2023-04-24,Pipeline_7,57.53,131.37,Under Repair
2023-04-24,Pipeline_8,55.84,144.16,Good
2023-04-24,Pipeline_9,63.76,103.48,Needs Inspection
2023-04-24,Pipeline_10,63.3,127.55,Good
2023-04-24,Pipeline_11,63.14,110.64,Good
2023-04-24,Pipeline_12,55.01,108.11,Good
2023-04-24,Pipeline_13,54.8,104.31,Good
2023-04-24,Pipeline_14,57.59,97.33,Good
2023-04-24,Pipeline_15,65.0,109.25,Good
2023-04-24,Pipeline_16,54.9,103.61,Good
2023-04-24,Pipeline_17,64.77,98.39,Under Repair
2023-04-24,Pipeline_18,58.93,100.59,Good
2023-04-24,Pipeline_19,63.89,119.39,Good
2023-04-24,Pipeline_20,66.48,109.94,Good
2023-04-25,Pipeline_1,61.04,109.96,Good
2023-04-25,Pipeline_2,68.49,122.58,Good
2023-04-25,Pipeline_3,62.23,131.56,Good
2023-04-25,Pipeline_4,64.96,135.41,Under Repair
2023-04-25,Pipeline_5,65.01,115.54,Good
2023-04-25,Pipeline_6,61.58,115.61,Good
2023-04-25,Pipeline_7,64.07,95.48,Good
2023-04-25,Pipeline_8,60.63,111.04,Good
2023-04-25,Pipeline_9,61.78,108.37,Needs Inspection
2023-04-25,Pipeline_10,57.71,111.89,Good
2023-04-25,Pipeline_11,76.32,139.67,Good
2023-04-25,Pipeline_12,56.13,131.31,Good
2023-04-25,Pipeline_13,59.43,107.1,Good
2023-04-25,Pipeline_14,58.59,112.41,Good
2023-04-25,Pipeline_15,61.25,114.35,Good
2023-04-25,Pipeline_16,61.47,137.65,Good
2023-04-25,Pipeline_17,64.12,101.09,Good
2023-04-25,Pipeline_18,58.72,131.12,Good
2023-04-25,Pipeline_19,62.27,130.46,Good
2023-04-25,Pipeline_20,63.95,112.17,Good
2023-04-26,Pipeline_1,65.45,117.62,Good
2023-04-26,Pipeline_2,57.68,151.47,Good
2023-04-26,Pipeline_3,59.76,111.49,Good
2023-04-26,Pipeline_4,66.03,119.62,Good
2023-04-26,Pipeline_5,58.82,134.05,Good
2023-04-26,Pipeline_6,60.19,134.03,Good
2023-04-26,Pipeline_7,58.87,109.54,Good
2023-04-26,Pipeline_8,73.12,140.12,Good
2023-04-26,Pipeline_9,59.56,135.69,Good
2023-04-26,Pipeline_10,64.61,113.37,Good
2023-04-26,Pipeline_11,62.65,97.86,Good
2023-04-26,Pipeline_12,70.65,118.72,Good
2023-04-26,Pipeline_13,64.81,102.87,Good
2023-04-26,Pipeline_14,56.51,122.99,Good
2023-04-26,Pipeline_15,52.78,121.62,Good
2023-04-26,Pipeline_16,63.76,122.56,Good
2023-04-26,Pipeline_17,56.56,114.64,Needs Inspection
2023-04-26,Pipeline_18,58.44,125.0,Good
2023-04-26,Pipeline_19,65.05,134.43,Good
2023-04-26,Pipeline_20,53.9,133.93,Good
2023-04-27,Pipeline_1,61.18,89.61,Good
2023-04-27,Pipeline_2,50.48,119.81,Needs Inspection
2023-04-27,Pipeline_3,56.51,132.09,Good
2023-04-27,Pipeline_4,60.82,135.58,Good
2023-04-27,Pipeline_5,58.48,131.77,Good
2023-04-27,Pipeline_6,66.85,138.26,Good
2023-04-27,Pipeline_7,60.83,103.03,Good
2023-04-27,Pipeline_8,59.75,137.14,Good
2023-04-27,Pipeline_9,65.54,98.27,Needs Inspection
2023-04-27,Pipeline_10,62.52,137.05,Good
2023-04-27,Pipeline_11,68.02,136.66,Good
2023-04-27,Pipeline_12,50.57,115.76,Good
2023-04-27,Pipeline_13,55.4,126.39,Good
2023-04-27,Pipeline_14,51.84,105.81,Good
2023-04-27,Pipeline_15,60.91,125.69,Good
2023-04-27,Pipeline_16,62.14,102.65,Good
2023-04-27,Pipeline_17,52.58,118.73,Good
2023-04-27,Pipeline_18,58.45,94.59,Good
2023-04-27,Pipeline_19,58.66,136.39,Good
2023-04-27,Pipeline_20,62.21,123.7,Good
2023-04-28,Pipeline_1,67.47,119.25,Good
2023-04-28,Pipeline_2,64.59,85.81,Good
2023-04-28,Pipeline_3,58.13,115.89,Good
2023-04-28,Pipeline_4,58.33,107.6,Good
2023-04-28,Pipeline_5,63.51,125.85,Good
2023-04-28,Pipeline_6,55.65,99.89,Good
2023-04-28,Pipeline_7,55.52,106.91,Good
2023-04-28,Pipeline_8,68.03,101.16,Good
2023-04-28,Pipeline_9,62.43,112.55,Good
2023-04-28,Pipeline_10,58.63,115.72,Good
2023-04-28,Pipeline_11,60.31,148.46,Good
2023-04-28,Pipeline_12,70.78,110.65,Needs Inspection
2023-04-28,Pipeline_13,51.46,126.41,Good
2023-04-28,Pipeline_14,62.43,104.24,Good
2023-04-28,Pipeline_15,69.54,117.35,Good
2023-04-28,Pipeline_16,64.28,146.79,Good
2023-04-28,Pipeline_17,61.54,129.55,Good
2023-04-28,Pipeline_18,63.13,132.0,Good
2023-04-28,Pipeline_19,53.53,142.69,Good
2023-04-28,Pipeline_20,55.64,125.46,Good
2023-04-29,Pipeline_1,67.09,98.84,Good
2023-04-29,Pipeline_2,68.57,122.09,Good
2023-04-29,Pipeline_3,59.02,118.28,Good
2023-04-29,Pipeline_4,54.43,105.38,Needs Inspection
2023-04-29,Pipeline_5,57.45,113.24,Good
2023-04-29,Pipeline_6,62.76,124.91,Good
2023-04-29,Pipeline_7,61.24,104.26,Good
2023-04-29,Pipeline_8,50.7,116.48,Good
2023-04-29,Pipeline_9,57.21,109.57,Good
2023-04-29,Pipeline_10,61.98,126.74,Good
2023-04-29,Pipeline_11,59.54,98.92,Good
2023-04-29,Pipeline_12,53.86,120.83,Good
2023-04-29,Pipeline_13,62.41,113.55,Good
2023-04-29,Pipeline_14,51.22,96.32,Needs Inspection
2023-04-29,Pipeline_15,60.43,108.97,Good
2023-04-29,Pipeline_16,64.38,109.93,Good
2023-04-29,Pipeline_17,58.22,109.22,Good
2023-04-29,Pipeline_18,63.52,107.31,Good
2023-04-29,Pipeline_19,60.75,128.43,Good
2023-04-29,Pipeline_20,58.2,111.16,Good
2023-04-30,Pipeline_1,60.08,128.56,Good
2023-04-30,Pipeline_2,58.65,96.52,Good
2023-04-30,Pipeline_3,69.21,127.19,Good
2023-04-30,Pipeline_4,56.3,127.64,Good
2023-04-30,Pipeline_5,57.71,134.5,Good
2023-04-30,Pipeline_6,59.48,129.19,Good
2023-04-30,Pipeline_7,53.69,137.35,Good
2023-04-30,Pipeline_8,48.83,137.3,Good
2023-04-30,Pipeline_9,58.33,124.04,Good
2023-04-30,Pipeline_10,59.93,129.11,Good
2023-04-30,Pipeline_11,51.94,127.14,Good
2023-04-30,Pipeline_12,64.73,124.79,Good
2023-04-30,Pipeline_13,59.16,118.21,Good
2023-04-30,Pipeline_14,63.7,139.36,Good
2023-04-30,Pipeline_15,64.6,112.41,Good
2023-04-30,Pipeline_16,52.17,120.31,Good
2023-04-30,Pipeline_17,58.36,131.18,Good
2023-04-30,Pipeline_18,65.44,110.64,Good
2023-04-30,Pipeline_19,55.49,92.81,Good
2023-04-30,Pipeline_20,52.4,118.15,Good
2023-05-01,Pipeline_1,51.88,115.32,Good
2023-05-01,Pipeline_2,60.87,123.42,Good
2023-05-01,Pipeline_3,67.86,114.4,Good
2023-05-01,Pipeline_4,65.27,114.22,Under Repair
2023-05-01,Pipeline_5,60.98,124.23,Good
2023-05-01,Pipeline_6,64.72,126.02,Good
2023-05-01,Pipeline_7,62.76,110.17,Needs Inspection
2023-05-01,Pipeline_8,65.74,110.35,Good
2023-05-01,Pipeline_9,60.79,125.72,Good
2023-05-01,Pipeline_10,63.11,128.34,Needs Inspection
2023-05-01,Pipeline_11,60.36,118.76,Needs Inspection
2023-05-01,Pipeline_12,54.9,96.85,Good
2023-05-01,Pipeline_13,56.56,139.28,Good
2023-05-01,Pipeline_14,59.02,114.13,Good
2023-05-01,Pipeline_15,60.99,136.73,Good
2023-05-01,Pipeline_16,56.06,119.67,Good
2023-05-01,Pipeline_17,46.9,118.79,Good
2023-05-01,Pipeline_18,61.09,124.1,Good
2023-05-01,Pipeline_19,68.78,129.76,Good
2023-05-01,Pipeline_20,59.18,124.96,Good
2023-05-02,Pipeline_1,68.11,139.01,Needs Inspection
2023-05-02,Pipeline_2,65.13,107.38,Good
2023-05-02,Pipeline_3,59.24,108.81,Good
2023-05-02,Pipeline_4,59.05,90.26,Good
2023-05-02,Pipeline_5,64.47,124.12,Good
2023-05-02,Pipeline_6,46.29,122.51,Good
2023-05-02,Pipeline_7,61.81,111.21,Good
2023-05-02,Pipeline_8,63.92,127.89,Good
2023-05-02,Pipeline_9,58.12,115.09,Good
2023-05-02,Pipeline_10,63.13,114.08,Good
2023-05-02,Pipeline_11,61.14,110.76,Good
2023-05-02,Pipeline_12,71.88,108.2,Good
2023-05-02,Pipeline_13,60.5,117.3,Good
2023-05-02,Pipeline_14,59.41,113.46,Good
2023-05-02,Pipeline_15,66.9,147.87,Good
2023-05-02,Pipeline_16,59.53,125.98,Good
2023-05-02,Pipeline_17,63.82,144.69,Good
2023-05-02,Pipeline_18,67.48,138.56,Good
2023-05-02,Pipeline_19,60.15,98.21,Needs Inspection
2023-05-02,Pipeline_20,61.9,128.4,Good
2023-05-03,Pipeline_1,59.3,102.14,Good
2023-05-03,Pipeline_2,57.12,133.13,Good
2023-05-03,Pipeline_3,61.99,143.37,Good
2023-05-03,Pipeline_4,55.19,111.99,Good
2023-05-03,Pipeline_5,62.57,108.43,Good
2023-05-03,Pipeline_6,59.69,123.26,Good
2023-05-03,Pipeline_7,66.16,114.42,Good
2023-05-03,Pipeline_8,62.39,135.11,Good
2023-05-03,Pipeline_9,61.64,116.45,Good
2023-05-03,Pipeline_10,67.65,133.9,Good
2023-05-03,Pipeline_11,63.8,114.42,Good
2023-05-03,Pipeline_12,72.48,123.7,Good
2023-05-03,Pipeline_13,56.1,106.95,Under Repair
2023-05-03,Pipeline_14,57.81,122.18,Good
2023-05-03,Pipeline_15,66.34,118.64,Good
2023-05-03,Pipeline_16,62.6,116.49,Good
2023-05-03,Pipeline_17,61.24,165.04,Good
2023-05-03,Pipeline_18,58.92,108.7,Good
2023-05-03,Pipeline_19,72.02,112.74,Good
2023-05-03,Pipeline_20,49.14,132.58,Good
2023-05-04,Pipeline_1,57.58,97.23,Needs Inspection
2023-05-04,Pipeline_2,58.06,100.07,Good
2023-05-04,Pipeline_3,55.62,113.33,Good
2023-05-04,Pipeline_4,61.51,129.62,Good
2023-05-04,Pipeline_5,64.06,119.64,Good
2023-05-04,Pipeline_6,67.4,112.62,Good
2023-05-04,Pipeline_7,56.21,108.29,Good
2023-05-04,Pipeline_8,63.11,120.01,Good
2023-05-04,Pipeline_9,52.67,112.18,Good
2023-05-04,Pipeline_10,64.71,126.42,Good
2023-05-04,Pipeline_11,68.98,126.6,Good
2023-05-04,Pipeline_12,66.51,107.33,Good
2023-05-04,Pipeline_13,54.22,133.66,Good
2023-05-04,Pipeline_14,61.88,117.1,Good
2023-05-04,Pipeline_15,59.23,134.87,Good
2023-05-04,Pipeline_16,58.49,136.03,Under Repair
2023-05-04,Pipeline_17,61.76,127.01,Needs Inspection
2023-05-04,Pipeline_18,67.0,114.06,Good
2023-05-04,Pipeline_19,64.28,130.49,Good
2023-05-04,Pipeline_20,58.62,136.66,Good
2023-05-05,Pipeline_1,64.27,149.63,Good
2023-05-05,Pipeline_2,56.29,101.69,Good
2023-05-05,Pipeline_3,56.67,122.55,Good
2023-05-05,Pipeline_4,64.29,102.23,Good
2023-05-05,Pipeline_5,61.42,144.96,Good
2023-05-05,Pipeline_6,59.66,116.51,Good
2023-05-05,Pipeline_7,53.68,132.57,Good
2023-05-05,Pipeline_8,58.76,127.72,Good
2023-05-05,Pipeline_9,54.7,130.19,Good
2023-05-05,Pipeline_10,52.14,102.29,Needs Inspection
2023-05-05,Pipeline_11,56.29,92.11,Good
2023-05-05,Pipeline_12,61.09,143.04,Good
2023-05-05,Pipeline_13,64.28,136.68,Good
2023-05-05,Pipeline_14,63.82,103.33,Good
2023-05-05,Pipeline_15,55.91,140.67,Under Repair
2023-05-05,Pipeline_16,61.17,129.9,Good
2023-05-05,Pipeline_17,58.59,143.44,Good
2023-05-05,Pipeline_18,53.8,130.94,Good
2023-05-05,Pipeline_19,59.33,96.94,Good
2023-05-05,Pipeline_20,60.78,134.94,Good
2023-05-06,Pipeline_1,64.94,129.11,Good
2023-05-06,Pipeline_2,58.89,117.45,Needs Inspection
2023-05-06,Pipeline_3,55.05,126.11,Under Repair
2023-05-06,Pipeline_4,61.44,134.69,Good
2023-05-06,Pipeline_5,67.34,117.75,Good
2023-05-06,Pipeline_6,57.02,143.51,Good
2023-05-06,Pipeline_7,58.42,115.74,Good
2023-05-06,Pipeline_8,69.47,127.83,Good
2023-05-06,Pipeline_9,49.96,129.25,Good
2023-05-06,Pipeline_10,59.82,109.44,Good
2023-05-06,Pipeline_11,63.13,120.88,Good
2023-05-06,Pipeline_12,55.19,109.22,Good
2023-05-06,Pipeline_13,54.34,121.12,Good
2023-05-06,Pipeline_14,60.82,120.11,Good
2023-05-06,Pipeline_15,59.95,101.6,Good
2023-05-06,Pipeline_16,53.77,157.03,Good
2023-05-06,Pipeline_17,55.68,115.76,Good
2023-05-06,Pipeline_18,55.12,130.25,Good
2023-05-06,Pipeline_19,53.94,124.3,Good
2023-05-06,Pipeline_20,63.45,125.08,Good
2023-05-07,Pipeline_1,69.56,137.86,Good
2023-05-07,Pipeline_2,63.74,137.83,Good
2023-05-07,Pipeline_3,63.25,138.92,Good
2023-05-07,Pipeline_4,58.92,130.25,Under Repair
2023-05-07,Pipeline_5,54.65,115.55,Needs Inspection
2023-05-07,Pipeline_6,63.08,129.52,Good
2023-05-07,Pipeline_7,61.22,134.39,Good
2023-05-07,Pipeline_8,61.27,129.48,Good
2023-05-07,Pipeline_9,71.23,124.82,Needs Inspection
2023-05-07,Pipeline_10,64.44,110.03,Good
2023-05-07,Pipeline_11,66.86,125.79,Good
2023-05-07,Pipeline_12,62.29,137.6,Good
2023-05-07,Pipeline_13,64.61,131.84,Good
2023-05-07,Pipeline_14,68.72,140.63,Good
2023-05-07,Pipeline_15,58.68,150.97,Good
2023-05-07,Pipeline_16,67.62,125.49,Good
2023-05-07,Pipeline_17,53.18,96.12,Good
2023-05-07,Pipeline_18,53.7,115.97,Under Repair
2023-05-07,Pipeline_19,55.04,119.75,Good
2023-05-07,Pipeline_20,60.01,145.76,Good
2023-05-08,Pipeline_1,57.79,103.58,Good
2023-05-08,Pipeline_2,65.66,89.5,Good
2023-05-08,Pipeline_3,60.24,158.87,Good
2023-05-08,Pipeline_4,57.85,110.72,Good
2023-05-08,Pipeline_5,64.37,128.49,Good
2023-05-08,Pipeline_6,53.14,135.4,Good
2023-05-08,Pipeline_7,57.38,121.82,Needs Inspection
2023-05-08,Pipeline_8,60.03,107.48,Good
2023-05-08,Pipeline_9,60.53,130.1,Good
2023-05-08,Pipeline_10,59.87,106.78,Needs Inspection
2023-05-08,Pipeline_11,56.22,118.83,Good
2023-05-08,Pipeline_12,52.46,113.92,Good
2023-05-08,Pipeline_13,53.82,102.89,Good
2023-05-08,Pipeline_14,61.77,130.53,Good
2023-05-08,Pipeline_15,52.32,143.7,Good
2023-05-08,Pipeline_16,61.17,111.57,Good
2023-05-08,Pipeline_17,61.29,129.54,Good
2023-05-08,Pipeline_18,68.54,108.63,Good
2023-05-08,Pipeline_19,69.78,104.55,Good
2023-05-08,Pipeline_20,50.92,112.16,Good
